"sitters_user_id","counties","sitters_member_id","sitters_sitter_has_review_yes_no","sitters_average_rating","sitters_total_number_of_reviews","sitters_birth_date","sitters_gender","sitters_zipcode","sitters_pay_min","sitters_pay_max","sitter_profiles_nanny_pay_rate","sitters_care_type","sitter_profiles_nanny_pay_min","sitter_profiles_education_completed","sitters_background_check_submitted_ever_yes_no","sitter_profiles_years_of_experience","sitter_profiles_comfortable_with_pets_yes_no","sitter_profiles_sick_children_yes_no","sitter_profiles_smoker_yes_no","sitter_profiles_childcare_profile_completed_yes_no","sitter_profiles_childcare_reference_count","sitter_profiles_homework_help_yes_no","sitter_profiles_cpr_certified_yes_no","sitter_profiles_first_aid_training_yes_no","sitter_profiles_childcare_access_to_transportation_yes_no","special_needs_yes_no","sitters_city","NA","laundry","travel_with_family","potty_training","crafts","swimming_supervision","light_housekeeping","meal_preparation","age_range","mean_pay_rate_sitters"
"a2e48b40-da64-57ee-9fa2-d540582c709c","Hampshire",18552334,"No",NA,0,24,"female","01002","13","20","{""min"":1300,""max"":1600}","Babysitter","$13.00","Some College","Yes",7,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Amherst",NA,NA,NA,NA,"Yes","Yes","Yes","Yes","18-24",16.5
"292ec8b6-bdf6-53ce-97ea-4c92542949de","Hampden",16587137,"No",NA,0,22,"female","01085","14","18",NA,"Babysitter",NA,"Some College","Yes",5,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","No","Yes","Westfield",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","18-24",16
"29cbe432-5716-5066-b059-9012154cc519","Franklin",17692640,"No",NA,0,22,"female","01354","15","25",NA,"Babysitter",NA,NA,"No",3,"Yes","No","No","Yes",NA,"No","No","No","No","No","Gill","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",20
"25b4b457-8a09-5b4d-be23-afc29f6c1b2c","Worcester",20068906,"No",NA,0,32,"female","01453","23","30","{""min"":2300,""max"":3500}","Nanny","$23.00","College Degree","No",13,"Yes","Yes","No","Yes",2,"Yes","Yes","Yes","Yes","No","Leominster",NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","25-34",26.5
"bfde2e26-dff1-57ae-9da5-68c85f7c66cd","Berkshire",19579356,"No",NA,0,26,"female","01201",NA,NA,"{""min"":2000,""max"":3000}","Nanny","$20.00",NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Allendale","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"df89857f-ce52-56f8-9173-abd9b206f7d2","Hampden",18525400,"Yes",5,1,24,"female","01085","15","25","{""min"":1300,""max"":2000}","Babysitter","$13.00","College Degree","No",2,"Yes","Yes","No","Yes",2,"Yes","Yes","Yes","Yes","No","Westfield",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","18-24",20
"f4c8427b-2ac2-5e1b-aea3-fe3eefb5cd8f","Worcester",12039836,"No",NA,0,30,"female","01453","10","20","{""min"":1500,""max"":3000}","Babysitter","$15.00","Some College","Yes",6,"Yes","Yes","No","Yes",1,"Yes","No","No","Yes","Yes","Leominster",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",15
"415f1c27-eb4c-5f82-8857-42c1d0a4ba7f","Franklin",18963217,"No",NA,0,28,"female","01340","25","30",NA,"Babysitter",NA,NA,"No",10,"Yes","No","No","Yes",NA,"No","No","No","No","No","Colrain","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",27.5
"47b679d1-f5f2-5889-bf57-e044020fd2dc","Worcester",20382339,"No",NA,0,29,"female","01453",NA,NA,"{""min"":2500,""max"":3500}","Nanny","$25.00",NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"daf9fd16-0667-51fb-8d75-a7a4607ed5b7","Worcester",11971272,"No",NA,0,22,"female","01453","12","16",NA,"Babysitter",NA,"High School Degree","No",2,"Yes","No","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Leominster",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","18-24",14
"19b4f1fa-0669-5ff9-b4fb-0c77e5f9285a","Franklin",20460227,"No",NA,0,36,"female","01301",NA,NA,"{""min"":2000,""max"":3500}","Nanny","$20.00",NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Greenfield","Yes",NA,NA,NA,NA,NA,NA,NA,"35-44",NA
"0f8925a6-32a0-54a1-a90a-8a72e8c087a6","Worcester",20112070,"No",NA,0,24,"female","01453","16","18",NA,"Babysitter",NA,NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",17
"306a5a19-b4c3-530f-9848-8c524475dcf9","Berkshire",16937388,"No",NA,0,40,"female","01201","13","20","{""min"":2000,""max"":4000}","Babysitter","$20.00","College Degree","No",10,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"35-44",16.5
"78414e13-4ced-510b-8548-889d59f97b4f","Berkshire",14760934,"No",NA,0,30,"male","01201","15","20","{""min"":1500,""max"":2000}","Babysitter","$15.00","Some College","No",10,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Pittsfield",NA,NA,NA,"Yes",NA,NA,"Yes","Yes","25-34",17.5
"6efdfa89-ccea-5629-83db-e62205d49e70","Berkshire",12782062,"No",NA,0,28,"female","01201","10","20","{""min"":1500,""max"":2000}","Nanny","$15.00","Some College","No",4,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Pittsfield",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",15
"ec36f231-f9d3-54e4-a24d-bb3f6a834b74","Worcester",19257426,"No",NA,0,30,"female","01453","20","30",NA,"Babysitter",NA,NA,"No",15,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",25
"4135d8b6-e938-58d7-bfb7-0394667da453","Franklin",18124992,"No",NA,0,23,"female","01093","15","25","{""min"":2000,""max"":3000}","Babysitter","$20.00",NA,"No",7,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","Yes","No","Whately",NA,"Yes","Yes","Yes","Yes",NA,"Yes","Yes","18-24",20
"4985ba58-acb2-5d91-9e95-00c7f89198b4","Hampden",20376903,"No",NA,0,19,"female","01085","17","100",NA,"Babysitter",NA,NA,"No",6,"Yes","No","No","Yes",NA,"No","No","No","No","No","Montgomery","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",58.5
"149fab56-8686-553e-afab-05cefae66b39","Hampshire",19781806,"No",NA,0,23,"female","01002",NA,NA,"{""min"":1800,""max"":2500}","Nanny","$18.00",NA,"No",6,"Yes","No","No","Yes",1,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",NA
"2419ff01-77dd-59ba-b437-f3213ccac5ee","Hampshire",18692079,"No",NA,0,35,"male","01002","10","12",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"35-44",11
"e4785799-774f-5584-be73-6e9f2fd75841","Worcester",18084583,"No",NA,0,29,"female","01453",NA,NA,"{""min"":1800,""max"":3000}","Nanny","$18.00",NA,"Yes",7,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","No","Leominster",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",NA
"61872705-dd2e-506d-9435-ca34f175c49d","Worcester",16235763,"No",NA,0,24,"female","01453","15","20",NA,"Babysitter",NA,"Some College","No",0,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","No","Leominster",NA,NA,NA,NA,"Yes","Yes","Yes","Yes","18-24",17.5
"af3400d4-8bca-5c18-b975-7395b9fec732","Worcester",17761084,"Yes",5,1,28,"female","01453","20","30","{""min"":2500,""max"":3000}","Nanny","$25.00","Some Graduate School","No",10,"Yes","Yes","No","Yes",2,"Yes","Yes","Yes","Yes","Yes","Leominster",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","25-34",25
"be064913-c175-558c-bbc0-bedbcc1cbbe5","Hampden",18010401,"No",NA,0,25,"female","01085","11","15",NA,"Babysitter",NA,NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Westfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",13
"8639ecad-9c97-5fcd-921f-9f0ad00cddd1","Worcester",18267218,"No",NA,0,22,"female","01453","20","25","{""min"":1000,""max"":2000}","Nanny","$10.00","High School Degree","No",4,"Yes","Yes","No","Yes",1,"Yes","No","No","Yes","No","Leominster",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","18-24",22.5
"87a6c2f1-f06d-55a7-92e9-2b0b7f50943a","Worcester",18726157,"No",NA,0,45,"female","01453","20","30","{""min"":1800,""max"":3000}","Nanny","$18.00","Some College","No",25,"Yes","Yes","No","Yes",1,"Yes","No","No","Yes","Yes","Leominster",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","45-54",25
"0c87ba53-65d8-55ec-9a4a-9b7f5ef53dec","Franklin",19545320,"No",NA,0,22,"female","01373","13","17",NA,"Babysitter",NA,"Some College","No",4,"Yes","No","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","S Deerfield",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","18-24",15
"49ea0c8e-809f-5320-a970-d5b5b155e90d","Hampshire",15031815,"No",NA,0,58,"female","01002","20","25","{""min"":2800,""max"":4500}","Babysitter","$28.00","Graduate Degree","No",40,"No","Yes","No","Yes",1,"Yes","Yes","Yes","Yes","Yes","Amherst",NA,NA,"Yes",NA,"Yes",NA,NA,"Yes","55-64",22.5
"b6115e82-202f-536d-87c1-96c6474fb700","Berkshire",19336989,"No",NA,0,23,"female","01201","16","22",NA,"Babysitter",NA,NA,"No",3,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",19
"ec0cf108-573b-5c22-8091-bc13499a57c0","Worcester",19597648,"No",NA,0,21,"female","01453","14","16",NA,"Babysitter",NA,NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",15
"bce94e49-b00e-5a32-a3ce-6855cbe1e8a2","Franklin",15160335,"No",NA,0,22,"female","01375","20","25",NA,"Babysitter",NA,"College Degree","No",6,"Yes","Yes","No","Yes",2,"Yes","No","No","Yes","No","Sunderland",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","18-24",22.5
"de42eb24-3765-52d6-8c2b-7db3a53fb7a9","Berkshire",19656420,"No",NA,0,24,"female","01201","15","25",NA,"Babysitter",NA,NA,"No",4,"Yes","Yes","No","Yes",NA,"Yes","No","No","No","No","Allendale",NA,NA,NA,"Yes",NA,NA,"Yes","Yes","18-24",20
"87290aa3-0189-524f-ac62-f1a788186de7","Franklin",19038184,"No",NA,0,32,"female","01301",NA,NA,"{""min"":2000,""max"":3000}","Nanny","$20.00",NA,"No",15,"Yes","No","No","Yes",NA,"No","No","No","No","No","Greenfield","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"ba363e11-0f58-539d-a421-a7d1df5884fc","Worcester",18761687,"No",NA,0,27,"female","01453",NA,NA,"{""min"":2000,""max"":3500}","Nanny","$20.00",NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"184e1250-d9cc-5262-bb84-19b1ce54ee7c","Hampshire",19320432,"No",NA,0,58,"female","01002","20","20",NA,"Babysitter",NA,"Graduate Degree","No",6,"Yes","No","No","Yes",2,"Yes","No","No","Yes","Yes","Amherst",NA,"Yes",NA,"Yes","Yes",NA,"Yes",NA,"55-64",20
"3fd2cb4c-d65b-590d-be40-e6a8b68e83e4","Hampshire",18884224,"No",NA,0,21,"female","01002","14","25",NA,"Babysitter",NA,NA,"No",0,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",19.5
"97203b75-149f-5c91-b9fc-58c36f396a6d","Franklin",17134526,"No",NA,0,41,"female","01364","20","30","{""min"":1500,""max"":3000}","Nanny","$15.00","Some College","No",10,"Yes","No","No","Yes",NA,"No","Yes","Yes","Yes","Yes","Orange",NA,NA,NA,"Yes","Yes",NA,"Yes","Yes","35-44",25
"d883cd56-19ea-5815-bbda-f618885127b0","Berkshire",19215569,"No",NA,0,22,"female","01201","15","25",NA,"Babysitter",NA,NA,"No",5,"No","No","No","Yes",NA,"No","No","No","No","No","Allendale","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",20
"d5200135-154a-5b50-9219-1c07e16dcc84","Worcester",17513291,"No",NA,0,45,"female","01453","20","25","{""min"":2000,""max"":2500}","Nanny","$20.00","College Degree","No",20,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Leominster",NA,NA,NA,NA,"Yes","Yes",NA,"Yes","45-54",22.5
"14d33384-104a-5f51-af14-8adf27afa4bb","Worcester",18370726,"No",NA,0,22,"female","01453","15","25","{""min"":1300,""max"":2500}","Nanny","$13.00",NA,"No",4,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",20
"7e3747d0-871b-5b23-8a05-18040c76b8a1","Worcester",18293738,"No",NA,0,23,"female","01453","15","25",NA,"Babysitter",NA,"Some College","No",3,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","Yes","Yes","Leominster",NA,NA,NA,NA,"Yes",NA,"Yes","Yes","18-24",20
"7ccaad90-327b-5328-9e12-bf82b9ec5102","Hampshire",20069299,"No",NA,0,22,"female","01002","15","28",NA,"Babysitter",NA,"Some College","No",8,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","No","Yes","Amherst",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","18-24",21.5
"54700488-e427-513d-9e97-0bfd5eefb57d","Hampden",18488392,"No",NA,0,31,"female","01085","15","50","{""min"":1500,""max"":5000}","Nanny","$15.00",NA,"No",6,"Yes","Yes","No","Yes",2,"Yes","Yes","Yes","Yes","Yes","Westfield",NA,"Yes","Yes",NA,"Yes","Yes","Yes","Yes","25-34",32.5
"c19ec98f-abae-5f55-bacf-257df9c85cb3","Berkshire",19054049,"No",NA,0,20,"female","01201","0","0",NA,"Babysitter",NA,NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",0
"ad100a2e-2639-5245-a2d2-71d632e4e797","Franklin",19245824,"No",NA,0,60,"female","01375","15","25",NA,"Babysitter",NA,NA,"No",30,"Yes","No","No","Yes",NA,"No","No","No","No","No","Sunderland","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",20
"1c800482-5226-5000-9d0f-d2e08f5d7d11","Hampshire",12514170,"No",NA,0,32,"female","01002","15","20","{""min"":1500,""max"":3000}","Babysitter","$15.00","Graduate Degree","Yes",7,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","No","Yes","Amherst",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",17.5
"6bf862f8-dcb9-5f0c-a73b-1c6d84e826ce","Worcester",18790025,"No",NA,0,32,"female","01453",NA,NA,"{""min"":2000,""max"":2600}","Nanny","$20.00",NA,"Yes",3,"Yes","No","No","Yes",NA,"No","No","No","Yes","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"8b91687d-bcd5-591e-99b9-43fcea0d4227","Hampshire",18113383,"No",NA,0,24,"male","01002","15","20",NA,"Babysitter",NA,"College Degree","No",1,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","Yes","Amherst",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","18-24",17.5
"79724ec5-a0b0-5722-9530-2f64af27d128","Franklin",18876193,"No",NA,0,23,"female","01344",NA,NA,"{""min"":1500,""max"":2000}","Nanny","$15.00",NA,"No",5,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","Yes","Erving",NA,"Yes",NA,NA,"Yes",NA,"Yes","Yes","18-24",NA
"bf0e4ef8-6606-5f11-a8ef-c98622a5ccb0","Hampshire",13447855,"No",NA,0,51,"female","01002","10","20","{""min"":1100,""max"":2000}","Babysitter","$11.00","Graduate Degree","No",10,"Yes","Yes","No","Yes",2,"Yes","No","No","Yes","Yes","Amherst",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","45-54",15
"47d5ec62-14a4-5852-aa6e-f4a464c556a6","Berkshire",19105901,"No",NA,0,23,"female","01201","10","14",NA,"Babysitter",NA,NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",12
"094974eb-895b-567c-adf6-6297fb656ab2","Berkshire",20530064,"No",NA,0,20,"female","01201","14","30",NA,"Babysitter",NA,NA,"No",5,"Yes","No","No","Yes",NA,"No","No","No","No","No","Allendale","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",22
"75db8628-6bc2-5a40-ab00-64f49ebbbbe6","Franklin",16153805,"Yes",5,1,27,"female","01364","15","20",NA,"Babysitter",NA,"Some College","No",4,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Orange",NA,"Yes",NA,"Yes","Yes",NA,"Yes","Yes","25-34",17.5
"364aac5a-72a0-5dd8-80f4-205d3bdc1d3c","Hampshire",18535078,"No",NA,0,24,"female","01002","10","20","{""min"":1500,""max"":3000}","Babysitter","$15.00","High School Degree","Yes",2,"Yes","Yes","No","Yes",2,"Yes","Yes","Yes","Yes","No","Amherst",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","18-24",15
"1ed1ef7b-51f6-5466-a052-ee5e2afb73cf","Worcester",19821403,"No",NA,0,28,"female","01453",NA,NA,"{""min"":1800,""max"":3000}","Nanny","$18.00",NA,"No",13,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"eb718e4b-3b5b-52ca-a505-78f6389bb647","Hampshire",18458414,"No",NA,0,23,"female","01002","12","25",NA,"Babysitter",NA,"Some College","No",4,"Yes","No","No","Yes",NA,"Yes","No","No","Yes","Yes","Amherst",NA,"Yes","Yes",NA,"Yes","Yes","Yes","Yes","18-24",18.5
"d6638766-4e35-5b15-bec7-282aca81a978","Franklin",18480750,"No",NA,0,53,"female","01301",NA,NA,"{""min"":1700,""max"":1800}","Nanny","$17.00",NA,"No",10,"Yes","No","No","Yes",NA,"No","No","No","No","No","Greenfield","Yes",NA,NA,NA,NA,NA,NA,NA,"45-54",NA
"336ffab2-b4b7-5f65-ba5d-66603e6548e7","Franklin",10242719,"No",NA,0,39,"female","01375","12","20",NA,"Babysitter",NA,"Graduate Degree","No",17,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","No","Sunderland",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","35-44",16
"5d1e5123-06fa-5762-bc13-6403efbfeb9b","Hampden",20315046,"No",NA,0,24,"male","01085","20","40",NA,"Babysitter",NA,NA,"No",6,"Yes","No","No","Yes",NA,"No","No","No","No","No","Montgomery","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",30
"a53414a8-07d4-506a-a2d0-eda0fec5438b","Berkshire",18320002,"No",NA,0,59,"female","01201",NA,NA,"{""min"":0,""max"":0}","Nanny","$0.00",NA,"No",20,"Yes","Yes","No","Yes",NA,"Yes","No","No","No","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"55-64",NA
"df8c96bf-e90a-5c50-810d-f44c44894b63","Hampshire",18493189,"No",NA,0,24,"female","01002","10","20",NA,"Babysitter",NA,NA,"No",6,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",15
"cf9e1512-701c-53a9-91fb-c5519b03f96e","Hampshire",17024322,"No",NA,0,23,"female","01002","10","15",NA,"Babysitter",NA,NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",12.5
"ba4b479c-d34c-5d18-99b0-25747ca492a1","Hampshire",18724703,"No",NA,0,22,"female","01002","20","30",NA,"Babysitter",NA,"Some College","No",4,"Yes","No","No","Yes",NA,"Yes","No","No","Yes","Yes","Amherst",NA,"Yes",NA,"Yes","Yes",NA,"Yes","Yes","18-24",25
"4091dea9-e66e-5ceb-bbf2-ed4fc814c426","Hampden",19787252,"No",NA,0,30,"female","01085","17","25",NA,"Babysitter",NA,NA,"No",6,"No","No","No","Yes",NA,"No","No","No","No","No","Montgomery","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",21
"bcb7dfe3-9ac5-5488-a717-20f6b3e29883","Berkshire",20549867,"No",NA,0,20,"female","01201","15","20",NA,"Babysitter",NA,NA,"No",1,"Yes","No","No","Yes",NA,"No","No","No","No","No","Allendale","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",17.5
"3124ecd4-1607-5845-b73c-53086cf14c1c","Hampshire",19303686,"No",NA,0,23,"female","01002","15","25",NA,"Babysitter",NA,"Some College","No",7,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","Yes","Yes","Amherst",NA,"Yes","Yes",NA,"Yes",NA,"Yes","Yes","18-24",20
"7fc9538e-f5d9-5056-ae6f-2ae37083af92","Franklin",17803050,"No",NA,0,31,"female","01072",NA,NA,"{""min"":1500,""max"":2500}","Nanny","$15.00",NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Shutesbury","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"ce05faed-7c12-5d1b-bce2-227e20aab519","Hampshire",10220970,"No",NA,0,28,"female","01002","25","40",NA,"Babysitter",NA,"Some College","No",5,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","Yes","Yes","Amherst",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",32.5
"c47d75ae-48a5-5822-8573-fa24538a130d","Worcester",20032779,"No",NA,0,22,"female","01453","16","30",NA,"Babysitter",NA,NA,"No",8,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",23
"cabd7355-f36b-530e-b80c-6362371eadd9","Hampden",18902211,"No",NA,0,27,"female","01085",NA,NA,"{""min"":1500,""max"":2000}","Nanny","$15.00",NA,"No",10,"Yes","Yes","No","Yes",NA,"Yes","No","No","No","Yes","Westfield",NA,NA,NA,"Yes","Yes","Yes","Yes","Yes","25-34",NA
"13408941-3030-5cf8-8776-a4aff1eeecdd","Franklin",18138210,"No",NA,0,28,"female","01337","15","40",NA,"Babysitter",NA,NA,"No",3,"Yes","No","No","Yes",NA,"No","No","No","No","No","Bernardston","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",27.5
"899b3dab-4c28-5988-9b86-07d332e664a1","Hampshire",10426035,"No",NA,0,31,"female","01002","13","16","{""min"":1000,""max"":2000}","Babysitter","$10.00","College Degree","No",6,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Amherst",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",14.5
"78bf4a70-0f78-57d6-bead-bf572df27491","Worcester",19001902,"No",NA,0,32,"female","01453",NA,NA,"{""min"":2100,""max"":3500}","Nanny","$21.00",NA,"No",14,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"25-34",NA
"f0dede89-7278-5348-9571-5d573ae9f28d","Worcester",20385794,"No",NA,0,45,"female","01453",NA,NA,"{""min"":1700,""max"":2500}","Nanny","$17.00",NA,"No",12,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"45-54",NA
"44f73054-c72d-5ced-ba63-5726f417946c","Berkshire",17134786,"No",NA,0,25,"female","01201","13","20",NA,"Babysitter",NA,"High School Degree","No",13,"Yes","Yes","No","Yes",1,"Yes","Yes","No","Yes","Yes","Pittsfield",NA,"Yes","Yes",NA,"Yes","Yes","Yes",NA,"25-34",16.5
"1989bd6c-1180-510e-8eb3-6a5341b4da18","Worcester",16207274,"No",NA,0,23,"female","01453","11","15","{""min"":2000,""max"":2200}","Babysitter","$20.00","College Degree","Yes",3,"Yes","Yes","No","Yes",2,"Yes","Yes","No","Yes","No","Leominster",NA,"Yes",NA,NA,"Yes",NA,"Yes","Yes","18-24",13
"22146e8c-0584-56e4-84dc-5873fb1d4605","Berkshire",19298269,"No",NA,0,26,"female","01201","17","30","{""min"":1600,""max"":3000}","Nanny","$16.00",NA,"No",5,"Yes","Yes","No","Yes",NA,"Yes","No","No","Yes","Yes","Pittsfield",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","25-34",23.5
"070cd9a4-4538-5394-97a3-ae41380b93c2","Worcester",18458126,"No",NA,0,21,"female","01453","13","20",NA,"Babysitter",NA,NA,"No",0,"Yes","No","No","Yes",NA,"No","No","No","No","No","Leominster","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",16.5
"d415bf40-4030-5591-b847-72b41cbfb3d6","Franklin",18580236,"No",NA,0,23,"female","01373","20","25","{""min"":300,""max"":2500}","Babysitter","$3.00","High School Degree","Yes",5,"Yes","Yes","No","Yes",2,"Yes","Yes","No","Yes","Yes","South Deerfield",NA,"Yes",NA,NA,"Yes","Yes","Yes","Yes","18-24",22.5
"eefdfc62-e858-5ef2-ae39-49bb1460be1c","Hampden",14459048,"No",NA,0,22,"female","01085","15","20",NA,"Babysitter",NA,"Some College","No",1,"Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Yes","No","Westfield",NA,NA,NA,NA,"Yes","Yes","Yes",NA,"18-24",17.5
"fbbce840-b604-5ebd-8448-994848742747","Berkshire",18703685,"No",NA,0,21,"female","01201",NA,NA,"{""min"":1500,""max"":5000}","Nanny","$15.00",NA,"No",4,"Yes","No","No","Yes",NA,"No","No","No","No","No","Pittsfield","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",NA
"1b4f0d46-03da-56d6-8347-32ccd9c4d1c9","Hampshire",20345429,"No",NA,0,27,"x","01002","15","22",NA,"Babysitter",NA,"College Degree","No",10,"Yes","No","No","Yes",NA,"Yes","No","No","Yes","Yes","Amherst",NA,"Yes","Yes",NA,"Yes","Yes","Yes","Yes","25-34",18.5
"2f524492-f84b-5340-a9d3-41bef8d128ae","Worcester",16343170,"No",NA,0,40,"female","01453",NA,NA,"{""min"":1000,""max"":2000}","Nanny","$10.00","Some College","No",20,"Yes","Yes","No","Yes",1,"Yes","Yes","Yes","Yes","No","Leominster",NA,"Yes",NA,"Yes","Yes","Yes","Yes",NA,"35-44",NA
"8702a975-b9ec-5c4c-9b29-32466503dfc5","Hampshire",19471148,"No",NA,0,23,"female","01002","15","22",NA,"Babysitter",NA,NA,"No",2,"Yes","No","No","Yes",NA,"No","No","No","No","No","Amherst","Yes",NA,NA,NA,NA,NA,NA,NA,"18-24",18.5
